,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
606,202203,중앙선,지평,0,0,0,0,1,0,304,343,229,115,2,0,337,397,8,5,3,1,68,117,394,333,0,0,0,0,155,211,57,72,128,207,0,1,11,80,9,51,0,0,0,0,0,0,0,0,0,0,20220403
607,202203,중앙선,팔당,0,0,188,48,554,549,1191,1299,1169,2713,1027,3143,952,2807,1008,2217,1309,2326,1325,1588,1890,1541,2115,1618,2711,1497,2891,1524,2726,1431,1744,981,1391,588,901,437,753,396,94,309,0,0,0,0,0,0,0,0,20220403
608,202203,중앙선,회기,516,5,10542,3197,18144,10625,48570,25334,63595,44460,41626,29109,32105,25911,32785,23764,36586,28030,34842,32540,35570,29192,39205,31160,43385,36093,52744,48113,44317,68853,25464,52933,20543,32577,21629,32087,22264,35397,9622,23475,82,3857,0,0,0,0,0,0,20220403
609,202204,1호선,동대문,812,15,11003,1903,8733,6709,14349,11903,18644,22388,16383,21407,15308,21119,17010,22907,20329,22415,22365,21415,24169,20904,24225,19671,24739,18248,24836,18072,23501,18617,16703,18341,13628,12679,12565,10202,10798,8940,4384,8253,24,1688,0,0,0,0,0,0,20220503
610,202204,1호선,동묘앞,149,3,2621,836,3154,4384,5793,9172,9665,21300,7790,17137,9003,20342,13986,27882,20444,29783,26896,32676,30635,30347,33422,25596,35394,18779,30553,13884,22976,10276,10289,6781,5506,4546,4515,4438,3501,4960,1360,3651,12,2351,0,0,0,0,0,0,20220503
611,202204,1호선,서울역,614,13,8437,5992,11117,39884,36446,89690,59887,183383,45821,119576,45901,63394,55062,54227,60991,58207,65051,59174,54049,54036,73137,58357,83978,60497,125815,71787,177631,78619,88591,51420,62407,34412,66272,30243,44170,22270,16553,13335,99,1246,1,0,0,0,0,0,20220503
612,202204,1호선,시청,113,2,1846,4740,2977,19406,6416,60192,8087,172361,8195,75383,9789,33183,14433,32023,16714,28830,21194,29097,27426,25541,37179,21053,44697,17806,74859,18281,138249,18578,48858,8548,39892,5209,38465,4714,24871,3427,7878,2667,48,313,1,2,1,0,0,0,20220503
613,202204,1호선,신설동,296,16,8113,2455,8037,10747,17594,23623,25283,58536,17379,31263,15577,21022,17250,17684,18891,18317,21218,18077,21231,17246,23153,17576,29911,18667,37774,21136,53177,25530,20237,18282,13506,12058,12173,11251,9011,10137,3287,8533,70,1588,0,1,0,0,0,0,20220503
614,202204,1호선,제기동,290,1,4747,1975,8202,7578,21074,18199,29902,38950,21726,32584,24726,37191,32960,43833,38852,45227,40090,47391,43148,44705,46672,37513,44959,30786,41985,26177,38655,25529,17926,17153,11251,10933,7833,10098,5323,9410,1842,6390,28,845,0,0,0,0,0,0,20220503
615,202204,1호선,종각,51,2,2642,4002,3184,22588,5394,90856,9040,210745,10396,114980,14536,49465,22134,45520,26580,40657,33541,40717,41021,34641,52872,30066,61500,30414,114638,36029,175221,42101,73992,22614,66377,10077,75103,6599,59817,4538,26324,3119,217,333,0,0,0,0,0,0,20220503
616,202204,1호선,종로3가,129,16,3041,2913,3011,12611,4539,24627,7750,66275,12153,64464,18122,54827,30100,57305,36930,56761,44093,56580,51593,50829,60054,41975,65741,36800,75498,34808,92231,36294,55480,19303,44652,8980,46546,6441,37922,4739,16865,4051,195,948,1,1,0,0,0,0,20220503
617,202204,1호선,종로5가,21,1,1648,3748,2470,15427,4955,40016,8050,93914,11049,58330,18312,50471,26867,51360,35050,49999,41857,47337,50112,44238,54731,38002,58670,32601,74921,29481,91669,27809,47879,15268,33127,6475,30845,5166,19357,3504,6088,2286,73,684,0,0,0,0,0,0,20220503
618,202204,1호선,청량리(서울시립대입구),942,21,10178,4619,14457,23104,33832,16671,44349,33672,28721,31484,28055,35143,34294,39402,39284,37611,39172,43070,40414,42917,44402,41587,53989,38298,49292,38538,40882,44690,22915,28791,16699,17636,12219,16500,8062,14186,2778,9417,56,1504,0,0,0,0,0,0,20220503
619,202204,2호선,강남,189,8,7698,10417,16772,48319,36546,140257,60539,306350,49179,302461,49392,142419,65291,99006,82687,96453,96714,114991,106664,100903,129824,97457,149581,102059,225535,135107,312487,186731,193310,113189,149023,56937,169908,44197,172069,37114,80010,25774,103,294,0,0,0,0,0,0,20220503
620,202204,2호선,강변(동서울터미널),12,0,7888,2026,25147,20128,73501,23059,106252,42588,74544,34619,55128,32706,50162,31720,48439,35186,46953,38647,42350,41953,43135,50067,44823,56119,52967,73077,58395,102896,41008,73863,32170,49560,26149,41000,17129,38943,6278,21873,12,1123,0,0,0,0,0,0,20220503
621,202204,2호선,건대입구,345,10,14278,1893,20506,20376,50598,25131,88003,62205,59419,50893,35972,41525,34604,44063,41956,50534,46688,57532,47033,56541,51708,62135,61644,76682,72339,109150,84444,157662,67124,106952,66664,62645,74511,54498,82146,45619,47276,31246,102,4892,0,0,0,0,0,0,20220503
622,202204,2호선,교대(법원.검찰청),32,0,2539,6492,11704,24000,24672,53888,34792,145220,27851,136179,26833,65046,31806,50161,35319,46658,42407,51763,47500,47241,52984,44382,58915,45625,92843,55719,135515,69646,62370,41207,48595,23187,52712,20232,45687,19317,16439,13434,23,300,0,0,0,0,0,0,20220503
623,202204,2호선,구로디지털단지,213,29,36849,5131,50169,20540,124872,80667,171369,235918,105011,132056,61408,49319,55503,40318,60715,40989,60643,52053,54712,51299,57890,59023,70569,73711,121331,98786,212392,156535,98075,123718,57670,77253,48478,73924,39887,72132,15999,50145,28,824,0,0,0,0,0,0,20220503
624,202204,2호선,구의(광진구청),38,2,12412,1171,25233,11549,64829,15539,108266,39027,62644,22539,33149,18601,28280,18112,29612,21801,29325,24654,26561,25205,25903,32297,30982,38028,34009,53459,42726,88799,22042,63517,16869,41011,15738,38222,14417,36783,6656,23584,28,1616,2,0,0,1,0,0,20220503
625,202204,2호선,낙성대(강감찬),31,2,10725,1836,25367,9154,75630,20702,119861,38346,73948,31493,40466,27081,35197,22537,37677,25918,38269,27876,34571,28010,34379,34050,39906,39391,44289,56726,48485,94048,27960,81318,21427,51280,19454,47997,16095,50617,6848,31457,14,3329,0,1,0,0,0,0,20220503
626,202204,2호선,당산,23,2,6214,2654,15759,12045,43944,27464,54935,72934,34114,34455,23857,18109,23372,17508,23565,20522,23850,22955,21849,22172,23355,25820,27481,31594,41154,44714,59394,72240,26588,48532,20173,29952,19300,28870,17428,26510,7345,21592,26,999,0,0,0,0,0,0,20220503
627,202204,2호선,대림(구로구청),543,16,32788,3425,31556,10174,63141,22294,89874,52429,59435,31962,34605,26135,29152,26295,31165,26309,30146,29242,27815,29282,28683,37517,32165,45155,40343,59047,49259,69481,25035,52052,17673,36005,13481,42962,10144,42232,4402,22681,16,1318,0,0,0,0,0,0,20220503
628,202204,2호선,도림천,1,0,251,290,1111,902,3119,4448,3242,5798,1958,2729,1752,1661,1901,1433,2499,2241,1724,1656,2290,2170,2790,1966,3674,2139,3137,2234,3748,2842,1975,2415,842,1549,809,1363,542,1068,205,941,0,78,0,0,0,0,0,0,20220503
629,202204,2호선,동대문역사문화공원(DDP),247,2,5100,1093,3974,7526,6115,21964,9963,46377,9154,27322,9718,23152,12934,24195,15718,23248,17246,22699,20684,22680,25792,20377,33965,18418,37875,19578,40665,23285,24114,20703,18153,13577,19065,10879,14959,8874,5145,7794,8,939,0,0,0,0,0,0,20220503
630,202204,2호선,뚝섬,14,1,3219,1740,7889,13854,17738,35443,23558,126905,15851,83807,13444,39297,14755,31665,18302,34678,21975,38013,26658,34399,34415,33961,45564,33139,68707,36397,127508,44136,65384,25291,43658,13577,38894,11474,27621,10178,9739,7373,20,259,0,0,0,0,0,0,20220503
631,202204,2호선,문래,8,1,3471,2241,12271,14011,40160,32889,45121,114742,24778,54638,18745,26558,18425,22260,22298,23008,25487,24367,24386,23176,26172,23898,34559,27321,56996,33844,99682,54535,34181,38489,23668,19453,24154,17429,20007,15510,8944,10869,19,988,0,0,0,0,0,0,20220503
632,202204,2호선,방배,5,0,2333,2573,8613,10611,21802,26424,30636,73040,23897,54124,18862,30590,19691,25388,23011,27147,24722,26320,27071,23926,30886,24051,36901,24197,45467,30104,68617,37884,29907,26511,21793,16141,21527,15044,18707,15408,6937,10027,11,236,0,0,0,0,0,0,20220503
633,202204,2호선,봉천,34,2,14984,1217,26951,6993,75850,12156,116863,26147,68567,19244,37937,17153,31206,18267,33015,21324,32799,23237,27490,24976,26045,32794,29163,39091,28842,49873,31748,81780,18904,68355,14498,42406,12731,39130,9557,37361,3357,24915,6,1307,0,0,0,0,0,0,20220503
634,202204,2호선,사당,95,3,11032,3581,24895,29103,69912,43019,99354,63904,69683,50211,43945,42835,40434,44102,47085,47435,48809,48224,49681,46189,50931,56028,55948,73497,68985,105867,88107,157185,58142,107016,52815,62427,57518,59471,57281,57362,28333,42936,73,3768,0,0,0,0,0,0,20220503
635,202204,2호선,삼성(무역센터),198,2,4363,5038,6717,36741,13975,119047,19914,295911,18927,214069,20991,91147,31785,64317,39027,60372,49915,66972,61045,56173,78596,47257,99146,45281,179976,50767,266558,55789,132358,30880,96027,15997,84025,12869,59293,10845,14856,7585,11,5386,0,0,0,0,0,0,20220503
636,202204,2호선,상왕십리,57,0,5092,617,12320,5158,37777,11230,60254,33625,32426,17787,20813,12091,17962,11702,19994,13533,18940,14766,17106,16255,17947,18396,19295,22792,23667,31385,26525,49038,17143,32507,12224,20775,9886,20780,7010,18645,2334,13703,4,307,0,0,0,0,0,0,20220503
637,202204,2호선,서울대입구(관악구청),3916,12,27132,2380,40676,14262,118362,30811,173131,70333,112929,63484,64539,55651,58122,46122,65692,49579,66969,54716,62097,54615,66345,60959,71754,71496,82705,101992,90556,167385,55004,139336,45134,81370,46309,76052,43959,77230,18410,49409,9,19185,0,0,0,0,0,0,20220503
638,202204,2호선,서초,24,1,1533,4514,10437,18911,17330,45592,24891,108907,26199,83958,20192,35511,25148,27358,24167,20654,29897,24259,30137,22184,36637,18861,41036,20553,67141,21883,94742,23080,39457,15373,26428,9605,26107,9025,16983,9269,5335,5486,4,110,0,0,0,0,0,0,20220503
639,202204,2호선,선릉,115,5,3978,6103,9912,36575,19245,103133,29793,266520,28002,201799,31045,92556,40516,57383,48733,52497,57766,60240,65918,50003,86529,44542,107657,42178,169822,48386,276280,54693,131881,33344,80544,19371,78689,16393,69252,14845,24197,10736,28,605,0,0,0,0,0,0,20220503
640,202204,2호선,성수,32,1,5164,4036,8725,28899,22229,71229,29814,251287,21922,141019,19695,53066,21314,44907,26112,46152,31599,51242,36207,47507,43776,47033,57731,47790,108659,53438,221750,63332,103250,37188,67119,17971,63399,14108,47005,13297,17753,12874,19,6408,0,0,0,0,0,0,20220503
641,202204,2호선,시청,77,1,988,1400,1761,15705,4548,57675,6822,192350,8446,72882,11191,24447,16750,21712,16776,21195,21008,22244,26438,20954,32005,17430,37816,14577,78752,17050,155523,17826,48049,8426,34668,4845,33194,4332,21813,3771,7420,3118,24,379,4,4,0,0,0,0,20220503
642,202204,2호선,신답,1,0,1010,102,1844,466,5958,989,9918,1548,4610,986,2285,1006,2098,1181,2108,1433,2001,1468,1825,1738,1677,2462,1820,3462,2003,4230,2218,9097,992,6515,555,3131,494,3530,390,2817,101,2273,1,29,0,1,0,0,0,0,20220503
643,202204,2호선,신당,25,0,5599,1200,10741,8295,26583,17500,42717,33465,24958,22359,17703,17166,17394,18531,19872,19717,20739,21014,20286,20563,21705,21994,25786,26021,29203,33567,31826,48134,21331,30823,16210,18540,15315,17295,14754,15629,5517,11843,6,467,0,0,0,0,0,0,20220503
644,202204,2호선,신대방,114,1,24346,1800,35119,8963,86681,19764,128766,31451,77293,21017,43129,17331,35155,19067,35453,21694,33673,25394,29970,27878,29063,38925,32286,44784,36194,61555,40382,95397,22987,81491,16744,53000,12850,54440,10311,51678,4236,35407,4,381,2,1,0,0,0,0,20220503
645,202204,2호선,신도림,3542,53,32485,4703,47598,19814,125413,38245,132735,105218,82378,58706,55886,56090,53056,54097,61147,58414,63044,62571,61736,59326,64293,66101,73609,79164,90449,101762,117497,169055,66498,116832,55765,67895,57847,62527,44656,62665,18276,57507,99,17173,0,3,1,0,0,0,20220503
646,202204,2호선,신림,355,26,38374,3620,75314,19854,197994,35318,306014,61858,180289,49665,96721,43848,80438,44493,85858,52242,81222,58870,72451,62689,70768,82344,77315,102718,84883,139326,89308,247171,56354,214594,45949,129519,41714,124960,39161,112832,18957,83144,53,2688,0,0,1,0,0,0,20220503
647,202204,2호선,신설동,29,1,1163,204,1412,1033,4245,3433,7121,8308,4881,5966,3886,5209,4928,4764,6075,4711,7071,4790,7749,4103,8538,3676,8839,3158,10322,3557,12611,4368,4568,3186,2719,2167,2280,1786,1789,1736,580,1424,3,157,2,0,0,0,0,0,20220503
648,202204,2호선,신정네거리,32,3,7854,742,16924,2472,46770,4904,43568,11489,23088,8148,16263,6950,15181,8407,15412,9874,13686,11166,11737,12149,10997,15854,11697,19676,12043,28169,11593,44588,6961,34573,5106,18482,3752,17846,3306,15457,1252,11093,9,987,0,0,0,0,0,0,20220503
649,202204,2호선,신촌,81,6,5414,2438,12852,12347,32511,31944,48959,73629,33781,80558,31890,52196,38096,47996,47206,52753,49070,59563,50563,54145,57453,49422,67225,54282,82343,70916,83064,97174,58107,65114,59178,36467,61790,31929,63599,27124,28419,22878,22,374,0,2,0,0,0,0,20220503
650,202204,2호선,아현,36,0,4295,826,10694,6698,27317,13307,36103,22281,21447,12741,15121,10178,14213,9370,15541,11110,14854,12020,13509,13030,15856,13713,22479,16210,18991,21345,19854,30009,11492,23229,7987,14991,6738,14414,4627,13538,1589,9738,4,132,0,0,0,0,0,0,20220503
651,202204,2호선,양천구청,16,1,4384,818,10508,2167,31142,5050,28182,9495,16246,5122,10871,4226,9547,4996,10172,6251,8947,7320,7233,7535,7192,9372,7695,12367,8716,16737,9058,27015,4141,22547,2612,12875,2150,11965,1895,10759,534,8156,5,821,0,0,0,1,0,0,20220503
652,202204,2호선,역삼,30,2,3297,6734,7992,34415,13769,123440,24508,325020,21109,277329,22398,108139,29974,60002,37201,51312,44212,56568,51910,46735,67213,42836,83884,39851,178679,46530,267299,54324,135772,33354,76422,19155,71777,15955,55329,13466,19375,9704,22,119,0,0,0,1,0,0,20220503
653,202204,2호선,영등포구청,42,2,5236,3114,11560,14211,37049,35752,43724,122107,26921,53582,21151,25103,22699,23159,24899,23486,25796,25287,26862,23390,29363,23941,34087,27637,52716,33147,102109,52498,33772,35342,24204,20357,23295,18519,18096,16813,7547,14076,24,1319,0,3,0,0,0,0,20220503
654,202204,2호선,왕십리(성동구청),807,0,7437,1057,10130,6284,25224,12995,43825,26909,27848,18025,18645,14434,19121,14467,21116,16502,22560,17673,22672,17784,25736,19503,31469,23205,34938,33383,37239,53308,23964,33071,22304,20259,24524,17745,28204,16930,14413,14213,27,469,1,1,0,0,0,0,20220503
655,202204,2호선,용답,1,0,2395,226,3181,1202,7727,1702,12147,4123,6778,6783,4536,3807,4355,3187,4965,3615,5019,5481,4406,3654,4886,4321,6597,5626,6323,6726,4473,10204,2578,6948,1890,4798,1353,5370,1191,5215,393,3652,1,0,0,0,0,0,0,0,20220503
656,202204,2호선,용두(동대문구청),31,0,998,131,1520,973,4689,2250,8604,5464,4718,3608,3492,2964,3636,3250,3972,3017,3792,3547,3722,3899,4120,4213,4167,3938,4273,4429,5603,7432,2408,5314,1324,2760,1271,2939,657,2193,232,1682,0,39,0,0,0,0,0,0,20220503
657,202204,2호선,을지로3가,6,0,790,1578,2010,17417,5510,61224,10148,151118,10957,62222,12551,28455,16475,23210,19012,21640,21943,23605,24897,21960,28135,19974,35183,22714,75516,28621,122292,35472,47649,21042,35547,10418,38702,8254,38756,6352,21496,4781,20,553,1,0,0,0,0,0,20220503
658,202204,2호선,을지로4가,3,0,814,1092,1826,13035,3548,32668,7356,75088,7244,36410,8719,21023,12338,19603,14078,18372,16630,17587,19180,16110,22102,14801,26774,13366,49258,13298,64427,13652,27588,7958,15185,4147,13053,3597,9482,3309,3824,2546,10,215,1,1,0,0,0,0,20220503
659,202204,2호선,을지로입구,66,2,1861,2499,3101,24373,8341,104284,14244,280295,15031,125792,17657,57524,25630,50727,32059,43338,40757,41989,46792,37859,56576,33456,66283,35197,132232,40745,229675,43732,90911,24704,80846,13461,55680,12168,41804,11156,14539,7131,4,5501,0,0,1,0,0,0,20220503
660,202204,2호선,이대,36,2,3045,849,8123,7093,23550,11749,31804,34683,18756,31794,14216,22834,15746,18976,20136,20792,21157,24675,20883,19578,23710,19363,26594,21732,36485,26126,33928,36965,20461,27913,18018,17133,17528,17333,13959,17250,4349,14628,0,183,0,0,0,0,0,0,20220503
661,202204,2호선,잠실(송파구청),96,4,10442,4476,43337,30241,107187,66527,154391,151722,113256,137338,76433,107376,74734,117426,84881,120796,96155,132267,106446,132356,127898,137368,154282,144500,191507,179931,225305,232906,157778,144732,171676,94316,153681,81757,103215,75413,29567,48783,50,2052,0,0,0,0,0,0,20220503
662,202204,2호선,잠실나루,15,2,2844,1673,10880,9132,36733,21198,42092,35650,26685,22520,21545,17088,20214,15181,20437,18258,19326,20163,20210,17881,22285,17777,27101,19260,33016,25398,28856,37299,13874,26336,10096,17065,7415,15238,6080,14788,2317,9407,10,422,1,1,0,0,0,0,20220503
663,202204,2호선,잠실새내,20,1,4323,825,15336,9980,51220,16633,68031,26600,42286,28933,28709,22273,26527,23473,28884,28039,28990,30881,26863,31137,30412,36840,33264,42484,35779,56306,39473,79435,30135,54765,26458,32220,26168,26575,27451,24661,13693,15544,38,1359,0,0,0,0,0,0,20220503
664,202204,2호선,종합운동장,5,0,1467,841,5502,6811,15184,13838,20422,25191,15053,12625,10740,10483,10250,9081,10878,17492,10333,27173,9928,15487,12216,22309,19314,35056,35453,39934,20532,48026,15075,19962,31160,10349,31880,9672,28241,9400,3836,5881,21,704,2,1,6,5,0,0,20220503
665,202204,2호선,충정로(경기대입구),9,0,3024,1082,6302,6454,15226,22172,20843,55934,12988,26357,9714,12166,10456,10092,11093,9970,11591,11330,11927,10747,13729,10828,16955,11762,25263,14901,44741,19734,13470,14361,8604,8969,8435,9085,6614,8450,2709,6591,9,296,0,0,1,1,0,0,20220503
666,202204,2호선,한양대,11,1,1182,272,2268,5703,4887,11990,7647,60669,6161,54712,7755,50504,12795,17757,17732,35600,18242,26382,24946,22106,28333,13064,39237,10383,51939,14381,38160,17139,19195,8186,16905,5874,19193,5215,14133,4665,5948,3991,4,65,0,0,0,0,0,0,20220503
667,202204,2호선,합정,55,4,7548,2604,16584,13514,41715,29971,54893,89089,35494,79484,25817,44077,27394,44924,32656,46534,36403,52715,38720,50928,41414,49481,49714,58414,67619,74693,109221,107894,71773,72626,56275,37562,60913,29833,60606,26612,29262,20054,17,1300,0,0,0,0,0,0,20220503
668,202204,2호선,홍대입구,557,13,15856,3254,22524,14334,55328,33947,74550,95722,47830,113262,35996,75180,42613,86531,54892,105598,63937,116614,69643,113492,83168,114546,105203,125235,133385,155099,160089,198706,124941,140462,121042,74030,143518,53831,155206,43937,75896,33860,619,6413,0,0,0,0,0,0,20220503
669,202204,3호선,가락시장,40,14,2645,468,6590,5405,18379,11993,20461,29464,14700,15299,12666,10353,12590,10209,12361,10706,12962,11163,13089,11575,13226,12839,14523,14565,19137,17721,27091,22282,11511,15659,8744,10831,7573,8834,5589,8108,1476,4311,18,1596,1,2,0,0,0,0,20220503
670,202204,3호선,경복궁(정부서울청사),81,0,2314,1748,5723,13625,12695,41123,18313,102434,17982,68342,15114,44844,18107,41538,23063,39994,29482,41126,36275,35686,48026,30642,58577,29310,74423,30323,101147,35290,43715,22161,37602,11371,38587,9568,24569,8829,8052,5860,8,372,1,1,0,0,0,0,20220503
671,202204,3호선,경찰병원,19,0,2462,259,6910,3092,21423,8491,23868,26242,13627,13558,10492,7602,9386,5895,8890,6953,8596,8180,8371,7862,8902,8056,9135,9042,14103,13549,18480,20057,6665,15240,5153,9658,4595,7444,3188,7782,648,4140,1,1241,0,0,0,0,0,0,20220503
672,202204,3호선,고속터미널,83,0,4410,3574,6631,30318,23213,45583,39225,70186,43960,88064,45955,81254,57925,84919,68403,82554,73097,83330,81716,86231,89909,89658,102016,87641,118908,94635,120522,106367,104425,67385,115432,40948,73326,30891,47009,22246,16045,12190,2,468,0,0,0,0,0,0,20220503
673,202204,3호선,교대(법원.검찰청),52,0,1102,811,3432,5951,8102,19172,12101,44694,10352,34510,10975,16368,13934,10223,15637,9984,18758,10970,20499,9942,22576,9283,25553,9624,40815,13237,62712,17703,26050,9491,21307,4936,22952,3956,22145,3736,6356,3001,0,46,2,0,0,1,0,0,20220503
674,202204,3호선,구파발,138,0,9490,1269,29408,8847,82259,22182,70871,28559,41103,25123,29377,25196,27468,21541,29467,22308,26349,24557,26537,25303,29528,25900,34046,31886,34121,40786,28694,66722,18347,56734,14807,32376,12840,29478,8033,24082,2005,22632,6,4940,0,6,0,0,0,0,20220503
675,202204,3호선,금호,13,5,4436,510,9778,2888,24640,5153,33494,8791,20616,6305,13570,6222,11636,6539,11980,7717,11167,8909,9636,9876,9544,12438,10776,13914,10706,19523,10750,28883,7473,19287,5051,13409,4039,11756,3367,11155,1102,6239,0,0,0,0,0,0,0,0,20220503
676,202204,3호선,남부터미널(예술의전당),61,3,2640,1255,8298,25202,26759,58655,38494,142637,31238,80438,29596,44847,33396,32577,35401,34436,38328,38061,38886,38410,41957,38622,54126,42286,88277,46539,130804,56904,58822,37496,39575,22076,37937,17573,28471,12702,6742,9405,1,158,0,0,0,0,0,0,20220503
677,202204,3호선,녹번,28,2,9446,600,24981,3704,66073,8666,71130,19028,41468,10894,25853,8980,21095,9915,21122,12000,19720,12655,17009,13910,15619,17726,16165,24581,17742,33740,20416,57426,9462,47242,6957,28046,5474,24812,4054,22902,1122,15050,3,95,1,1,1,1,0,0,20220503
678,202204,3호선,대청,58,1,3500,1079,10617,6351,26351,16378,30543,24504,18041,10955,14139,7754,12432,7522,12414,9308,12814,10017,13221,10234,18700,13024,16841,14356,20702,17658,24856,25925,10951,20867,7150,13549,6111,12080,4441,13579,1228,7850,4,191,0,0,0,0,0,0,20220503
679,202204,3호선,대치,12,2,2442,799,10813,8881,22840,17982,22905,25456,14028,16518,11699,12091,11405,11408,13185,14165,13594,16598,13618,16223,15709,18898,17961,21384,24226,23829,25023,26317,16658,20474,11820,11198,14117,9998,25547,9470,2472,5972,0,45,0,0,0,0,0,0,20220503
680,202204,3호선,도곡,29,7,982,340,3287,4994,8854,13499,10348,19195,6666,14278,5538,7368,5900,7120,6446,6824,6691,7276,7147,6764,9600,6984,12035,7024,15821,8326,16648,10306,8340,8201,5657,4746,4925,4184,4203,4177,854,2632,12,1955,0,0,0,0,0,0,20220503
681,202204,3호선,독립문,123,4,5200,741,5870,4506,14657,13476,16261,19476,13740,16523,11294,15722,11114,12194,12256,11077,12236,12215,13017,10918,14180,10939,15860,11900,14873,13519,15998,16031,7687,12620,5215,7950,4435,6864,3098,6715,867,4548,2,4698,0,1,1,1,0,0,20220503
